	mean_PythonSR_PythonFilter_OTFtime	min_PythonSR_PythonFilter_OTFtime	max_PythonSR_PythonFilter_OTFtime	firstquartile_PythonSR_PythonFilter_OTFtime	thirdquartile_PythonSR_PythonFilter_OTFtime	mean_PythonSR_SejitsFilter_OTFtime	min_PythonSR_SejitsFilter_OTFtime	max_PythonSR_SejitsFilter_OTFtime	firstquartile_PythonSR_SejitsFilter_OTFtime	thirdquartile_PythonSR_SejitsFilter_OTFtime	mean_SejitsSR_SejitsFilter_OTFtime	min_SejitsSR_SejitsFilter_OTFtime	max_SejitsSR_SejitsFilter_OTFtime	firstquartile_SejitsSR_SejitsFilter_OTFtime	thirdquartile_SejitsSR_SejitsFilter_OTFtime	mean_CombBLAS_OTFtime	min_CombBLAS_OTFtime	max_CombBLAS_OTFtime	firstquartile_CombBLAS_OTFtime	thirdquartile_CombBLAS_OTFtime	
10.3	62.080589	-	-	-	-	26.925384	-	-	-	-	7.477589	-	-	-	-	-	-	-	-	-	
10.4	61.797032	-	-	-	-	26.849423	-	-	-	-	7.397947	-	-	-	-	-	-	-	-	-	
10.5	61.740604	-	-	-	-	26.573925	-	-	-	-	7.350888	-	-	-	-	-	-	-	-	-	
10.6	61.438111	-	-	-	-	26.021454	-	-	-	-	7.058188	-	-	-	-	-	-	-	-	-	
16	35.7399819046	34.7278339863	36.7240819931	35.0231330991	36.4246601462	15.078329578	14.4047558308	15.6126859188	14.6085360646	15.4959591627	3.93738041818	3.51841711998	4.36660504341	3.58737963438	4.25031602383	3.87572	3.39046	4.99638	-	-	
16.1	34.966626	-	-	-	-	14.42127	-	-	-	-	3.583646	-	-	-	-	-	-	-	-	-	
16.2	36.144588	-	-	-	-	15.474048	-	-	-	-	4.215896	-	-	-	-	-	-	-	-	-	
16.3	36.446803	-	-	-	-	15.49833	-	-	-	-	4.25161	-	-	-	-	-	-	-	-	-	
16.4	35.692362	-	-	-	-	14.984425	-	-	-	-	3.965848	-	-	-	-	-	-	-	-	-	
16.5	35.558167	-	-	-	-	14.939605	-	-	-	-	3.90044	-	-	-	-	-	-	-	-	-	
16.6	36.287774	-	-	-	-	15.488847	-	-	-	-	4.230658	-	-	-	-	-	-	-	-	-	
16.7	34.727834	-	-	-	-	14.404756	-	-	-	-	3.553838	-	-	-	-	-	-	-	-	-	
16.8	34.919247	-	-	-	-	14.451728	-	-	-	-	3.547467	-	-	-	-	-	-	-	-	-	
16.9	36.710647	-	-	-	-	15.500769	-	-	-	-	4.292312	-	-	-	-	-	-	-	-	-	
17.0	36.637297	-	-	-	-	15.58009	-	-	-	-	4.297835	-	-	-	-	-	-	-	-	-	
17.1	34.812902	-	-	-	-	14.549235	-	-	-	-	3.518417	-	-	-	-	-	-	-	-	-	
17.2	35.255604	-	-	-	-	15.368404	-	-	-	-	3.804298	-	-	-	-	-	-	-	-	-	
17.3	36.358232	-	-	-	-	15.388713	-	-	-	-	4.246434	-	-	-	-	-	-	-	-	-	
17.4	36.724082	-	-	-	-	15.612686	-	-	-	-	4.366605	-	-	-	-	-	-	-	-	-	
17.5	35.192654	-	-	-	-	14.786439	-	-	-	-	3.598581	-	-	-	-	-	-	-	-	-	
17.6	35.404892	-	-	-	-	14.803929	-	-	-	-	3.624202	-	-	-	-	-	-	-	-	-	
25	25.8389840573	25.2026069164	26.5743191242	25.450838387	26.2716733217	11.1081756055	10.0641298294	13.5666129589	10.5718745589	11.2006993294	2.88131302595	2.52138090134	3.16946005821	2.6870200038	3.1036093235	3.17298	2.47372	3.87468	-	-	
25.1	25.516929	-	-	-	-	10.589193	-	-	-	-	2.707795	-	-	-	-	-	-	-	-	-	
25.2	25.244449	-	-	-	-	10.74076	-	-	-	-	2.680095	-	-	-	-	-	-	-	-	-	
25.3	25.62658	-	-	-	-	10.566102	-	-	-	-	2.776341	-	-	-	-	-	-	-	-	-	
25.4	25.603549	-	-	-	-	10.565395	-	-	-	-	2.922229	-	-	-	-	-	-	-	-	-	
25.5	25.583104	-	-	-	-	11.194014	-	-	-	-	2.914933	-	-	-	-	-	-	-	-	-	
25.6	25.202607	-	-	-	-	10.475988	-	-	-	-	2.543981	-	-	-	-	-	-	-	-	-	
25.7	26.143316	-	-	-	-	11.202928	-	-	-	-	3.16946	-	-	-	-	-	-	-	-	-	
25.8	25.782065	-	-	-	-	10.676135	-	-	-	-	2.847607	-	-	-	-	-	-	-	-	-	
25.9	26.041797	-	-	-	-	10.938242	-	-	-	-	2.994965	-	-	-	-	-	-	-	-	-	
26.0	26.296328	-	-	-	-	11.032152	-	-	-	-	2.981167	-	-	-	-	-	-	-	-	-	
26.1	26.574319	-	-	-	-	13.385483	-	-	-	-	3.166138	-	-	-	-	-	-	-	-	-	
26.2	26.373707	-	-	-	-	11.356023	-	-	-	-	3.139824	-	-	-	-	-	-	-	-	-	
26.3	25.332151	-	-	-	-	10.7603	-	-	-	-	2.521381	-	-	-	-	-	-	-	-	-	
26.4	26.476326	-	-	-	-	13.566613	-	-	-	-	3.167096	-	-	-	-	-	-	-	-	-	
26.5	26.19771	-	-	-	-	10.617353	-	-	-	-	2.969351	-	-	-	-	-	-	-	-	-	
26.6	25.428808	-	-	-	-	10.06413	-	-	-	-	2.598646	-	-	-	-	-	-	-	-	-	
36	17.8269041181	17.3296108246	18.2243587971	17.6252874136	18.0728372931	7.64246764779	7.25592899323	8.58882498741	7.41741359234	7.72683668137	2.01730039716	1.76324820518	2.18873000145	1.86048382521	2.15076571703	1.60578	1.43365	1.77189	-	-	
36.1	17.469232	-	-	-	-	7.363007	-	-	-	-	1.870839	-	-	-	-	-	-	-	-	-	
36.2	17.884524	-	-	-	-	7.567617	-	-	-	-	1.966774	-	-	-	-	-	-	-	-	-	
36.3	17.627194	-	-	-	-	7.399413	-	-	-	-	1.965552	-	-	-	-	-	-	-	-	-	
36.4	17.915602	-	-	-	-	7.615282	-	-	-	-	2.108697	-	-	-	-	-	-	-	-	-	
36.5	17.978437	-	-	-	-	7.660927	-	-	-	-	2.07773	-	-	-	-	-	-	-	-	-	
36.6	18.224359	-	-	-	-	7.798566	-	-	-	-	2.118869	-	-	-	-	-	-	-	-	-	
36.7	17.452819	-	-	-	-	8.588825	-	-	-	-	1.781846	-	-	-	-	-	-	-	-	-	
36.8	17.671523	-	-	-	-	7.471415	-	-	-	-	1.857032	-	-	-	-	-	-	-	-	-	
36.9	17.958764	-	-	-	-	7.696715	-	-	-	-	2.153322	-	-	-	-	-	-	-	-	-	
37.0	17.87832	-	-	-	-	7.629517	-	-	-	-	2.112539	-	-	-	-	-	-	-	-	-	
37.1	17.880051	-	-	-	-	7.688686	-	-	-	-	2.143097	-	-	-	-	-	-	-	-	-	
37.2	17.329611	-	-	-	-	7.255929	-	-	-	-	1.829697	-	-	-	-	-	-	-	-	-	
37.3	18.104304	-	-	-	-	7.774747	-	-	-	-	2.18873	-	-	-	-	-	-	-	-	-	
37.4	17.624652	-	-	-	-	7.323223	-	-	-	-	1.763248	-	-	-	-	-	-	-	-	-	
37.5	18.115146	-	-	-	-	7.730867	-	-	-	-	2.185305	-	-	-	-	-	-	-	-	-	
37.6	18.115928	-	-	-	-	7.714746	-	-	-	-	2.153529	-	-	-	-	-	-	-	-	-	
